#This file contains all possible configurations. The only supported configurations are the public configurations.
#Section Name,Setting Name,Type,Default Value,Upgrade Policy,Setting Type,Config Found In,Description
FabricNode,WorkingDir,wstring,L"",Static,INTERNAL,src\Common\FabricNodeConfig.h,Path used by the Fabric Service to read or write information for local operation. This is the base directory for all other directories specified at the node; unless those directories specify full paths. If no value is provided then it takes as base the directory in which the Service is running. 
FabricNode,InstanceName,wstring,L"",Static,INTERNAL,src\Common\FabricNodeConfig.h,Node name 
FabricNode,NodeType,wstring,L"",Static,INTERNAL,src\Common\FabricNodeConfig.h,Type of the Node defined in the cluster manifest 
FabricNode,IsScaleMin,bool,false,Static,INTERNAL,src\Common\FabricNodeConfig.h,specifies if this node is part of the scalemin deployment or not 
FabricNode,StateTraceInterval,TimeSpan,TimeSpan::FromSeconds(300),Static,PUBLIC,src\Common\FabricNodeConfig.h,Specify timespan in seconds. The interval for tracing node status on each node and up nodes on FM/FMM. 
FabricNode,AssertOnNodeFailure,bool,false,Static,INTERNAL,src\Common\FabricNodeConfig.h,Whether to assert and kill the process when a node fails (because of lease for example). 
FabricNode,SystemServiceInitializationTimeout,TimeSpan,TimeSpan::FromSeconds(1),Static,INTERNAL,src\Common\FabricNodeConfig.h,Specify timespan in seconds. Timeout used for requests to FM when initializing system services 
FabricNode,SystemServiceInitializationRetryInterval,TimeSpan,TimeSpan::FromSeconds(1),Static,INTERNAL,src\Common\FabricNodeConfig.h,Specify timespan in seconds. Retry interval used for requests to FM when initializing system services 
NodeDomainIds,UpgradeDomainId,wstring,L"",Static,PUBLIC,src\Common\FabricNodeConfig.h,Describes the upgrade domain a node belongs to. 
NodeDomainIds,PropertyGroup,NodeFaultDomainIdCollection,None,Static,PUBLIC,src\Common\FabricNodeConfig.h,Describes the fault domains a node belongs to. The fault domain is defined through a URI that describes the location of the node in the datacenter.  Fault Domain URIs are of the format fd:/fd/ followed by a URI path segment. 
NodeProperties,PropertyGroup,NodePropertyCollectionMap,None,Static,PUBLIC,src\Common\FabricNodeConfig.h,A collection of string key-value pairs for node properties. 
NodeCapacities,PropertyGroup,NodeCapacityCollectionMap,None,Static,PUBLIC,src\Common\FabricNodeConfig.h,A collection of node capacities for different metrics. 
FabricNode,StartApplicationPortRange,int,0,Static,PUBLIC,src\Common\FabricNodeConfig.h,Start of the application ports managed by hosting subsystem. Required if EndpointFilteringEnabled is true in Hosting. 
FabricNode,EndApplicationPortRange,int,0,Static,PUBLIC,src\Common\FabricNodeConfig.h,End (no inclusive) of the application ports managed by hosting subsystem. Required if EndpointFilteringEnabled is true in Hosting. 
FabricNode,ClusterX509StoreName,wstring,L"My",Dynamic,PUBLIC,src\Common\FabricNodeConfig.h,Name of X.509 certificate store that contains cluster certificate for securing intra-cluster communication 
FabricNode,ClusterX509FindType,wstring,L"FindByThumbprint",Dynamic,PUBLIC,src\Common\FabricNodeConfig.h,Indicates how to search for cluster certificate in the store specified by ClusterX509StoreName Supported values: "FindByThumbprint"; "FindBySubjectName" With "FindBySubjectName"; when there are multiple matches; the one with the furthest expiration is used. 
FabricNode,ClusterX509FindValue,wstring,L"",Dynamic,PUBLIC,src\Common\FabricNodeConfig.h,Search filter value used to locate cluster certificate. 
FabricNode,ClusterX509FindValueSecondary,wstring,L"",Dynamic,PUBLIC,src\Common\FabricNodeConfig.h,
FabricNode,ServerAuthX509StoreName,wstring,L"My",Dynamic,PUBLIC,src\Common\FabricNodeConfig.h,Name of X.509 certificate store that contains server certificate for entree service 
FabricNode,ServerAuthX509FindType,wstring,L"FindByThumbprint",Dynamic,PUBLIC,src\Common\FabricNodeConfig.h,Indicates how to search for server certificate in the store specified by ServerAuthX509StoreName Supported value: FindByThumbprint; FindBySubjectName 
FabricNode,ServerAuthX509FindValue,wstring,L"",Dynamic,PUBLIC,src\Common\FabricNodeConfig.h,Search filter value used to locate server certificate. 
FabricNode,ServerAuthX509FindValueSecondary,wstring,L"",Dynamic,PUBLIC,src\Common\FabricNodeConfig.h,
FabricNode,ClientAuthX509StoreName,wstring,L"My",Dynamic,PUBLIC,src\Common\FabricNodeConfig.h,Name of the X.509 certificate store that contains certificate for default admin role FabricClient. 
FabricNode,ClientAuthX509FindType,wstring,L"FindByThumbprint",Dynamic,PUBLIC,src\Common\FabricNodeConfig.h,Indicates how to search for certificate in the store specified by ClientAuthX509StoreName Supported value: FindByThumbprint; FindBySubjectName 
FabricNode,ClientAuthX509FindValue,wstring,L"",Dynamic,PUBLIC,src\Common\FabricNodeConfig.h,Search filter value used to locate certificate for default admin role FabricClient 
FabricNode,ClientAuthX509FindValueSecondary,wstring,L"",Dynamic,PUBLIC,src\Common\FabricNodeConfig.h,
FabricNode,UserRoleClientX509StoreName,wstring,L"My",Dynamic,PUBLIC,src\Common\FabricNodeConfig.h,Name of the X.509 certificate store that contains certificate for default user role FabricClient. 
FabricNode,UserRoleClientX509FindType,wstring,L"FindByThumbprint",Dynamic,PUBLIC,src\Common\FabricNodeConfig.h,Indicates how to search for certificate in the store specified by UserRoleClientX509StoreName Supported value: FindByThumbprint; FindBySubjectName 
FabricNode,UserRoleClientX509FindValue,wstring,L"",Dynamic,PUBLIC,src\Common\FabricNodeConfig.h,Search filter value used to locate certificate for default user role FabricClient 
FabricNode,UserRoleClientX509FindValueSecondary,wstring,L"",Dynamic,PUBLIC,src\Common\FabricNodeConfig.h,
FabricNode,StartStopFileName,wstring,L"StartStopNode.txt",Static,INTERNAL,src\Common\FabricNodeConfig.h,
FabricNode,StoppedNodeExpiredTimerInterval,int,60,Static,INTERNAL,src\Common\FabricNodeConfig.h,How often the timer that checks if stopped state has expired fires 
NodeGlobal,OpenTimeout,TimeSpan,Common::TimeSpan::FromSeconds(300),Static,INTERNAL,src\Common\FabricNodeGlobalConfig.h,Specify timespan in seconds. FabricNode open timeout 
NodeGlobal,CloseTimeout,TimeSpan,Common::TimeSpan::FromSeconds(300),Static,INTERNAL,src\Common\FabricNodeGlobalConfig.h,Specify timespan in seconds. FabricNode close timeout 
Paas,ClusterId,wstring,L"",NotAllowed,PUBLIC,src\Common\PaasConfig.h,X509 certificate store used by fabric for configuration protection 
Security,SettingsX509StoreName,wstring,L"MY",Dynamic,PUBLIC,src\Common\SecurityConfig.h,X509 certificate store used by fabric for configuration protection 
Security,NegotiationTimeout,TimeSpan,TimeSpan::FromSeconds(60),Dynamic,DEPRECATED,src\Common\SecurityConfig.h,Specify timespan in seconds. Security negotiation timeout; deprecated by Transport/ConnectionOpenTimeout 
Security,SessionExpiration,TimeSpan,TimeSpan::FromSeconds(3600 * 24 * 7),Static,PUBLIC,src\Common\SecurityConfig.h,Specify timespan in seconds. Max duration for a secure session; set to 0 to disable session expiration. 
Security,SessionExpirationCloseDelay,TimeSpan,Common::TimeSpan::FromMinutes(3),Dynamic,INTERNAL,src\Common\SecurityConfig.h,Specify timespan in seconds. Close delay at session expiration to avoid dropping messages 
Security,MaxSessionRefreshDelay,TimeSpan,TimeSpan::FromSeconds(300),Dynamic,INTERNAL,src\Common\SecurityConfig.h,Specify timespan in seconds. Max delay before closing existing secure session; after security settings are updated. The random delay is added to avoid a burst of new session negotiation after the updates. 
Security,AuthErrorCloseDelay,TimeSpan,TimeSpan::FromSeconds(3),Dynamic,DEPRECATED,src\Common\SecurityConfig.h,Specify timespan in seconds. Close delay for authentication/authorization error feedback to be delivered to remote side. 
Transport,MaxMessageSizeBeforeSessionIsSecured,uint,128 * 1024,Static,INTERNAL,src\Common\SecurityConfig.h,Use a small max message size before security negotiation is completed 
Security,ClusterCredentialType,wstring,L"None",NotAllowed,PUBLIC,src\Common\SecurityConfig.h,Indicates the type of security credentials to use in order to secure the cluster. Valid values are "None/X509/Windows" 
Security,ClusterProtectionLevel,wstring,L"EncryptAndSign",NotAllowed,INTERNAL,src\Common\SecurityConfig.h,The string value used to specify whether the messages (header and body) have integrity and confidentiality guarantees applied to them when sent between the nodes of a cluster. Valid values are "None/Sign/EncryptAndSign" 
Security,AllowDefaultClient,bool,true,Static,INTERNAL,src\Common\SecurityConfig.h,Allows secondary thumbprint in whitelist 
Security,ServerAuthCredentialType,wstring,L"None",Static,PUBLIC,src\Common\SecurityConfig.h,Indicates the type of security credentials to use in order to secure the communication between FabricClient and the Cluster. Valid values are "None/X509/Windows" 
Security,ClientServerProtectionLevel,wstring,L"EncryptAndSign",Static,INTERNAL,src\Common\SecurityConfig.h,The string value used to specify whether the messages (header and body) have  integrity and confidentiality guarantees applied to them when sent between client and server. Valid values are "None/Sign/EncryptAndSign" 
Security,FramingProtectionEnabled,bool,false,Dynamic,INTERNAL,src\Common\SecurityConfig.h,Whether transport framing data should be protected after secure session is established 
Security,X509ExtraFramingEnabled,bool,true,Dynamic,DEPRECATED,src\Common\SecurityConfig.h,Whether to add our own message framing on top of TLS/SSL record protocol for data messages after session is secured. Before session is secured; such extra framing is always added for security negotiation messages. 
Security,ClientRoleEnabled,bool,false,Static,PUBLIC,src\Common\SecurityConfig.h,Indicates if client role is enabled; when set to true; clients are assigned roles based on their identities. For V2; enabling this means clients not in AdminClientCommonNames/AdminClientIdentities can only execute read-only operations. 
Security,ServerShouldSendConnectionAuthStatus,bool,true,Dynamic,DEPRECATED,src\Common\SecurityConfig.h,Whether server side should send connection authorization status to clients 
Security,MaxWaitForConnectionAuthStatus,TimeSpan,TimeSpan::FromSeconds(30),Dynamic,DEPRECATED,src\Common\SecurityConfig.h,Specify timespan in seconds. Timeout for waiting for connection authorization status 
Security,MaxWaitForConnectionAuthStatusIfNotPromised,TimeSpan,TimeSpan::FromSeconds(1),Dynamic,DEPRECATED,src\Common\SecurityConfig.h,Specify timespan in seconds. Timeout for waiting for connection authorization status; when talking to pre-3.1 servers that does not send connection authorization status to clients. This can be removed after all clusters are upgraded to 3.1 or beyond. 
Security,ClusterCertThumbprints,wstring,L"",Dynamic,PUBLIC,src\Common\SecurityConfig.h,Thumbprints of certificates allowed to join the cluster; a comma separated name list. 
Security,ServerCertThumbprints,wstring,L"",Dynamic,PUBLIC,src\Common\SecurityConfig.h,Thumbprints of server certificates used by cluster to talk to clients; clients use this to authenticate the cluster. It is a comma separated name list. 
Security,ClientCertThumbprints,wstring,L"",Dynamic,PUBLIC,src\Common\SecurityConfig.h,Thumbprints of certificates used by clients to talk to the cluster; cluster uses this authorize incoming connection. It is a comma separated name list. 
Security,AdminClientCertThumbprints,wstring,L"",Dynamic,PUBLIC,src\Common\SecurityConfig.h,Thumbprints of certificates used by clients in admin role. It is a comma separated name list. 
Security,ClusterAllowedCommonNames,wstring,L"",Dynamic,DEPRECATED,src\Common\SecurityConfig.h,Certificate common names of remote subjects allowed to join the cluster; a setting used by cluster node to recognize other peer cluster nodes. It is a comma separated name list. Deprecated by ClusterX509Names 
Security/ClusterX509Names,PropertyGroup,X509NameMap,None,Dynamic,PUBLIC,src\Common\SecurityConfig.h,
Security,ServerAuthAllowedCommonNames,wstring,L"",Dynamic,DEPRECATED,src\Common\SecurityConfig.h,Certificate common names of expected naming gateway servers; a setting used by default fabric clients. It is a comma separated name list. Deprecated by ServerX509Names 
Security/ServerX509Names,PropertyGroup,X509NameMap,None,Dynamic,PUBLIC,src\Common\SecurityConfig.h,
Security,ClientAuthAllowedCommonNames,wstring,L"",Dynamic,DEPRECATED,src\Common\SecurityConfig.h,Certificate common names of fabric clients allowed to talk to naming gateway; a setting used by naming gateway to authorize fabric clients. It is a comma separated name list; common name of default fabric client is automatically added to the list. Deprecated by ClientX509Names; "ClientCertificate" will not be allowed implicitly. 
Security/ClientX509Names,PropertyGroup,X509NameMap,None,Dynamic,PUBLIC,src\Common\SecurityConfig.h,
Security,AdminClientCommonNames,wstring,L"",Dynamic,DEPRECATED,src\Common\SecurityConfig.h,Certificate common names of fabric clients in admin role; used to authorize privileged fabric operations. It is a comma separated list. Deprecated by AdminClientX509Names; "ClientCertificate" will not be allowed implicitly. 
Security/AdminClientX509Names,PropertyGroup,X509NameMap,None,Dynamic,PUBLIC,src\Common\SecurityConfig.h,
Security,ClusterCertIssuers,wstring,L"",Dynamic,DEPRECATED,src\Common\SecurityConfig.h,X509 certificate issuers for cluster certificates; a comma seperated thumbprint list. Issuer Checking is disabled when the list is empty; which is the default. ClusterX509Names supports per-name issuer pinning 
